orf_id,sequence_id,start,end,strand,frame,length_bp,length_aa,start_codon,confidence_score,overlap_flag,overlap_with
ENA|BN000065|BN000065.1_predicted_orf_1924,ENA|BN000065|BN000065.1,185395,185574,+,1,180,59,TTG,0.4993,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_185425_185538,ORF_ENA|BN000065|BN000065.1_+2_185429_185524,ORF_ENA|BN000065|BN000065.1_-1_185439_185708"
ENA|BN000065|BN000065.1_predicted_orf_1925,ENA|BN000065|BN000065.1,185425,185538,-,-3,114,37,GTG,0.4822,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_185395_185574,ORF_ENA|BN000065|BN000065.1_+2_185429_185524,ORF_ENA|BN000065|BN000065.1_-1_185439_185708"
ENA|BN000065|BN000065.1_predicted_orf_1926,ENA|BN000065|BN000065.1,185439,185708,-,-1,270,89,ATG,0.7945,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_185395_185574,ORF_ENA|BN000065|BN000065.1_-3_185425_185538,ORF_ENA|BN000065|BN000065.1_+2_185429_185524,ORF_ENA|BN000065|BN000065.1_-2_185597_185695"
ENA|BN000065|BN000065.1_predicted_orf_1927,ENA|BN000065|BN000065.1,185820,185921,-,-1,102,33,TTG,0.4112,None,
ENA|BN000065|BN000065.1_predicted_orf_1928,ENA|BN000065|BN000065.1,185959,186150,-,-3,192,63,TTG,0.5178,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_185976_186071,ORF_ENA|BN000065|BN000065.1_+2_186050_186184"
ENA|BN000065|BN000065.1_predicted_orf_1929,ENA|BN000065|BN000065.1,185976,186071,+,3,96,31,GTG,0.4717,Overlap,ORF_ENA|BN000065|BN000065.1_-3_185959_186150
ENA|BN000065|BN000065.1_predicted_orf_1930,ENA|BN000065|BN000065.1,186050,186184,+,2,135,44,GTG,0.5056,Overlap,ORF_ENA|BN000065|BN000065.1_-3_185959_186150
ENA|BN000065|BN000065.1_predicted_orf_1931,ENA|BN000065|BN000065.1,186137,186331,-,-2,195,64,TTG,0.5215,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_186162_186296,ORF_ENA|BN000065|BN000065.1_-3_186217_186318,ORF_ENA|BN000065|BN000065.1_+1_186247_186399"
ENA|BN000065|BN000065.1_predicted_orf_1932,ENA|BN000065|BN000065.1,186247,186399,+,1,153,50,TTG,0.4657,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_186137_186331,ORF_ENA|BN000065|BN000065.1_-3_186217_186318,ORF_ENA|BN000065|BN000065.1_-1_186321_186467"
ENA|BN000065|BN000065.1_predicted_orf_1933,ENA|BN000065|BN000065.1,186321,186467,-,-1,147,48,GTG,0.5147,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_186247_186399,ORF_ENA|BN000065|BN000065.1_-3_186355_186474"
ENA|BN000065|BN000065.1_predicted_orf_1934,ENA|BN000065|BN000065.1,186355,186474,-,-3,120,39,ATG,0.5796,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_186321_186467,ORF_ENA|BN000065|BN000065.1_-2_186419_186523"
ENA|BN000065|BN000065.1_predicted_orf_1935,ENA|BN000065|BN000065.1,186419,186523,-,-2,105,34,GTG,0.4782,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_186355_186474,ORF_ENA|BN000065|BN000065.1_+1_186442_186540"
ENA|BN000065|BN000065.1_predicted_orf_1936,ENA|BN000065|BN000065.1,186442,186540,+,1,99,32,GTG,0.4738,Overlap,ORF_ENA|BN000065|BN000065.1_-2_186419_186523
ENA|BN000065|BN000065.1_predicted_orf_1937,ENA|BN000065|BN000065.1,186493,186699,-,-3,207,68,TTG,0.5405,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_186556_186648,ORF_ENA|BN000065|BN000065.1_+2_186596_186709,ORF_ENA|BN000065|BN000065.1_-2_186620_186727"
ENA|BN000065|BN000065.1_predicted_orf_1938,ENA|BN000065|BN000065.1,186556,186648,+,1,93,30,TTG,0.4087,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_186493_186699,ORF_ENA|BN000065|BN000065.1_+2_186596_186709"
ENA|BN000065|BN000065.1_predicted_orf_1939,ENA|BN000065|BN000065.1,186596,186709,+,2,114,37,TTG,0.4216,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_186493_186699,ORF_ENA|BN000065|BN000065.1_+1_186556_186648,ORF_ENA|BN000065|BN000065.1_-2_186620_186727"
ENA|BN000065|BN000065.1_predicted_orf_1940,ENA|BN000065|BN000065.1,186620,186727,-,-2,108,35,ATG,0.5641,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_186493_186699,ORF_ENA|BN000065|BN000065.1_+2_186596_186709"
ENA|BN000065|BN000065.1_predicted_orf_1941,ENA|BN000065|BN000065.1,186717,186869,+,3,153,50,TTG,0.4623,Overlap,ORF_ENA|BN000065|BN000065.1_-3_186724_186852
ENA|BN000065|BN000065.1_predicted_orf_1942,ENA|BN000065|BN000065.1,186724,186852,-,-3,129,42,ATG,0.5835,Overlap,ORF_ENA|BN000065|BN000065.1_+3_186717_186869
ENA|BN000065|BN000065.1_predicted_orf_1943,ENA|BN000065|BN000065.1,186888,186980,-,-1,93,30,TTG,0.4027,None,
ENA|BN000065|BN000065.1_predicted_orf_1944,ENA|BN000065|BN000065.1,186970,187077,+,1,108,35,ATG,0.5667,Overlap,ORF_ENA|BN000065|BN000065.1_+2_187022_187114
ENA|BN000065|BN000065.1_predicted_orf_1945,ENA|BN000065|BN000065.1,187022,187114,+,2,93,30,GTG,0.4637,Overlap,ORF_ENA|BN000065|BN000065.1_+1_186970_187077
ENA|BN000065|BN000065.1_predicted_orf_1946,ENA|BN000065|BN000065.1,187119,187220,+,3,102,33,GTG,0.4711,None,
ENA|BN000065|BN000065.1_predicted_orf_1947,ENA|BN000065|BN000065.1,187173,187304,-,-1,132,43,ATG,0.5895,None,
ENA|BN000065|BN000065.1_predicted_orf_1948,ENA|BN000065|BN000065.1,187384,187506,+,1,123,40,GTG,0.4881,None,
ENA|BN000065|BN000065.1_predicted_orf_1949,ENA|BN000065|BN000065.1,187673,187996,-,-2,324,107,TTG,0.7218,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_187780_187944,ORF_ENA|BN000065|BN000065.1_+2_187883_188119,ORF_ENA|BN000065|BN000065.1_+3_187890_188036,ORF_ENA|BN000065|BN000065.1_-1_187911_188099"
ENA|BN000065|BN000065.1_predicted_orf_1950,ENA|BN000065|BN000065.1,187883,188119,+,2,237,78,ATG,0.7391,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_187673_187996,ORF_ENA|BN000065|BN000065.1_-3_187780_187944,ORF_ENA|BN000065|BN000065.1_+3_187890_188036,ORF_ENA|BN000065|BN000065.1_-1_187911_188099,ORF_ENA|BN000065|BN000065.1_+1_188029_188169,ORF_ENA|BN000065|BN000065.1_-3_188050_188190"
ENA|BN000065|BN000065.1_predicted_orf_1951,ENA|BN000065|BN000065.1,187911,188099,-,-1,189,62,TTG,0.5118,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_187673_187996,ORF_ENA|BN000065|BN000065.1_+2_187883_188119,ORF_ENA|BN000065|BN000065.1_+3_187890_188036,ORF_ENA|BN000065|BN000065.1_+1_188029_188169"
ENA|BN000065|BN000065.1_predicted_orf_1952,ENA|BN000065|BN000065.1,188029,188169,+,1,141,46,GTG,0.5119,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_187883_188119,ORF_ENA|BN000065|BN000065.1_-1_187911_188099,ORF_ENA|BN000065|BN000065.1_-3_188050_188190"
ENA|BN000065|BN000065.1_predicted_orf_1953,ENA|BN000065|BN000065.1,188050,188190,-,-3,141,46,ATG,0.6018,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_187883_188119,ORF_ENA|BN000065|BN000065.1_+1_188029_188169"
ENA|BN000065|BN000065.1_predicted_orf_1954,ENA|BN000065|BN000065.1,188141,188320,-,-2,180,59,TTG,0.4954,Overlap,ORF_ENA|BN000065|BN000065.1_+3_188205_188297
ENA|BN000065|BN000065.1_predicted_orf_1955,ENA|BN000065|BN000065.1,188205,188297,+,3,93,30,ATG,0.543,Overlap,ORF_ENA|BN000065|BN000065.1_-2_188141_188320
ENA|BN000065|BN000065.1_predicted_orf_1956,ENA|BN000065|BN000065.1,188347,188451,+,1,105,34,GTG,0.478,None,
ENA|BN000065|BN000065.1_predicted_orf_1957,ENA|BN000065|BN000065.1,188443,188613,-,-3,171,56,GTG,0.5468,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_188523_188621,ORF_ENA|BN000065|BN000065.1_-2_188537_188752"
ENA|BN000065|BN000065.1_predicted_orf_1958,ENA|BN000065|BN000065.1,188523,188621,+,3,99,32,TTG,0.4136,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_188443_188613,ORF_ENA|BN000065|BN000065.1_-2_188537_188752"
ENA|BN000065|BN000065.1_predicted_orf_1959,ENA|BN000065|BN000065.1,188537,188752,-,-2,216,71,TTG,0.5537,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_188443_188613,ORF_ENA|BN000065|BN000065.1_+3_188523_188621,ORF_ENA|BN000065|BN000065.1_-3_188632_188799,ORF_ENA|BN000065|BN000065.1_+1_188674_188781,ORF_ENA|BN000065|BN000065.1_+2_188696_188911"
ENA|BN000065|BN000065.1_predicted_orf_1960,ENA|BN000065|BN000065.1,188632,188799,-,-3,168,55,ATG,0.6335,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_188537_188752,ORF_ENA|BN000065|BN000065.1_+1_188674_188781,ORF_ENA|BN000065|BN000065.1_+2_188696_188911"
ENA|BN000065|BN000065.1_predicted_orf_1961,ENA|BN000065|BN000065.1,188674,188781,+,1,108,35,GTG,0.4809,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_188537_188752,ORF_ENA|BN000065|BN000065.1_-3_188632_188799,ORF_ENA|BN000065|BN000065.1_+2_188696_188911"
ENA|BN000065|BN000065.1_predicted_orf_1962,ENA|BN000065|BN000065.1,188696,188911,+,2,216,71,GTG,0.6145,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_188537_188752,ORF_ENA|BN000065|BN000065.1_-3_188632_188799,ORF_ENA|BN000065|BN000065.1_+1_188674_188781,ORF_ENA|BN000065|BN000065.1_-1_188814_188927"
ENA|BN000065|BN000065.1_predicted_orf_1963,ENA|BN000065|BN000065.1,188814,188927,-,-1,114,37,TTG,0.4228,Overlap,ORF_ENA|BN000065|BN000065.1_+2_188696_188911
ENA|BN000065|BN000065.1_predicted_orf_1964,ENA|BN000065|BN000065.1,188884,188979,-,-3,96,31,ATG,0.5559,None,
ENA|BN000065|BN000065.1_predicted_orf_1965,ENA|BN000065|BN000065.1,189022,189129,+,1,108,35,GTG,0.4788,None,
ENA|BN000065|BN000065.1_predicted_orf_1966,ENA|BN000065|BN000065.1,189132,189308,-,-1,177,58,TTG,0.496,None,
ENA|BN000065|BN000065.1_predicted_orf_1967,ENA|BN000065|BN000065.1,189272,189424,-,-2,153,50,GTG,0.5257,Overlap,ORF_ENA|BN000065|BN000065.1_+3_189309_189560
ENA|BN000065|BN000065.1_predicted_orf_1968,ENA|BN000065|BN000065.1,189309,189560,+,3,252,83,GTG,0.6719,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_189272_189424,ORF_ENA|BN000065|BN000065.1_+1_189379_189507,ORF_ENA|BN000065|BN000065.1_-1_189405_189623"
ENA|BN000065|BN000065.1_predicted_orf_1969,ENA|BN000065|BN000065.1,189405,189623,-,-1,219,72,TTG,0.5584,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_189309_189560,ORF_ENA|BN000065|BN000065.1_+1_189379_189507,ORF_ENA|BN000065|BN000065.1_-3_189553_189855"
ENA|BN000065|BN000065.1_predicted_orf_1970,ENA|BN000065|BN000065.1,189553,189855,-,-3,303,100,TTG,0.695,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_189405_189623,ORF_ENA|BN000065|BN000065.1_-1_189663_189794"
ENA|BN000065|BN000065.1_predicted_orf_1971,ENA|BN000065|BN000065.1,189861,189971,-,-1,111,36,ATG,0.5733,None,
ENA|BN000065|BN000065.1_predicted_orf_1972,ENA|BN000065|BN000065.1,190094,190207,+,2,114,37,ATG,0.5709,Overlap,ORF_ENA|BN000065|BN000065.1_-1_190113_190247
ENA|BN000065|BN000065.1_predicted_orf_1973,ENA|BN000065|BN000065.1,190113,190247,-,-1,135,44,TTG,0.4412,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_190094_190207,ORF_ENA|BN000065|BN000065.1_+3_190164_190298"
ENA|BN000065|BN000065.1_predicted_orf_1974,ENA|BN000065|BN000065.1,190164,190298,+,3,135,44,TTG,0.4442,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_190113_190247,ORF_ENA|BN000065|BN000065.1_-3_190204_190368"
ENA|BN000065|BN000065.1_predicted_orf_1975,ENA|BN000065|BN000065.1,190204,190368,-,-3,165,54,GTG,0.5406,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_190164_190298,ORF_ENA|BN000065|BN000065.1_+1_190276_190419,ORF_ENA|BN000065|BN000065.1_-1_190293_190469"
ENA|BN000065|BN000065.1_predicted_orf_1976,ENA|BN000065|BN000065.1,190276,190419,+,1,144,47,TTG,0.455,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_190204_190368,ORF_ENA|BN000065|BN000065.1_-1_190293_190469"
ENA|BN000065|BN000065.1_predicted_orf_1977,ENA|BN000065|BN000065.1,190293,190469,-,-1,177,58,ATG,0.6456,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_190204_190368,ORF_ENA|BN000065|BN000065.1_+1_190276_190419,ORF_ENA|BN000065|BN000065.1_-3_190384_190593"
ENA|BN000065|BN000065.1_predicted_orf_1978,ENA|BN000065|BN000065.1,190384,190593,-,-3,210,69,ATG,0.6895,Overlap,ORF_ENA|BN000065|BN000065.1_-1_190293_190469
ENA|BN000065|BN000065.1_predicted_orf_1979,ENA|BN000065|BN000065.1,190544,190741,+,2,198,65,TTG,0.5268,Overlap,ORF_ENA|BN000065|BN000065.1_+1_190579_190707
ENA|BN000065|BN000065.1_predicted_orf_1980,ENA|BN000065|BN000065.1,190713,190841,+,3,129,42,ATG,0.5856,Overlap,ORF_ENA|BN000065|BN000065.1_-3_190744_190860
ENA|BN000065|BN000065.1_predicted_orf_1981,ENA|BN000065|BN000065.1,190744,190860,-,-3,117,38,ATG,0.5758,Overlap,ORF_ENA|BN000065|BN000065.1_+3_190713_190841
ENA|BN000065|BN000065.1_predicted_orf_1982,ENA|BN000065|BN000065.1,190914,191012,-,-1,99,32,GTG,0.4738,Overlap,ORF_ENA|BN000065|BN000065.1_+1_190954_191067
ENA|BN000065|BN000065.1_predicted_orf_1983,ENA|BN000065|BN000065.1,190954,191067,+,1,114,37,TTG,0.4191,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_190914_191012,ORF_ENA|BN000065|BN000065.1_+2_190988_191122"
ENA|BN000065|BN000065.1_predicted_orf_1984,ENA|BN000065|BN000065.1,190988,191122,+,2,135,44,GTG,0.5034,Overlap,ORF_ENA|BN000065|BN000065.1_+1_190954_191067
ENA|BN000065|BN000065.1_predicted_orf_1985,ENA|BN000065|BN000065.1,191074,191226,-,-3,153,50,GTG,0.5251,None,
ENA|BN000065|BN000065.1_predicted_orf_1986,ENA|BN000065|BN000065.1,191278,191439,-,-3,162,53,ATG,0.6262,Overlap,ORF_ENA|BN000065|BN000065.1_+3_191289_191510
ENA|BN000065|BN000065.1_predicted_orf_1987,ENA|BN000065|BN000065.1,191289,191510,+,3,222,73,GTG,0.6252,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_191278_191439,ORF_ENA|BN000065|BN000065.1_+1_191428_191523,ORF_ENA|BN000065|BN000065.1_-3_191452_191586"
ENA|BN000065|BN000065.1_predicted_orf_1988,ENA|BN000065|BN000065.1,191428,191523,+,1,96,31,TTG,0.4085,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_191289_191510,ORF_ENA|BN000065|BN000065.1_-3_191452_191586"
ENA|BN000065|BN000065.1_predicted_orf_1989,ENA|BN000065|BN000065.1,191452,191586,-,-3,135,44,ATG,0.5918,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_191289_191510,ORF_ENA|BN000065|BN000065.1_+1_191428_191523"
ENA|BN000065|BN000065.1_predicted_orf_1990,ENA|BN000065|BN000065.1,191587,191724,-,-3,138,45,TTG,0.4391,Overlap,ORF_ENA|BN000065|BN000065.1_-2_191591_191716
ENA|BN000065|BN000065.1_predicted_orf_1991,ENA|BN000065|BN000065.1,191709,191894,+,3,186,61,ATG,0.648,Overlap,ORF_ENA|BN000065|BN000065.1_-3_191737_191967
ENA|BN000065|BN000065.1_predicted_orf_1992,ENA|BN000065|BN000065.1,191737,191967,-,-3,231,76,GTG,0.6346,Overlap,ORF_ENA|BN000065|BN000065.1_+3_191709_191894
ENA|BN000065|BN000065.1_predicted_orf_1993,ENA|BN000065|BN000065.1,191944,192036,+,1,93,30,GTG,0.4687,Overlap,ORF_ENA|BN000065|BN000065.1_-1_191964_192077
ENA|BN000065|BN000065.1_predicted_orf_1994,ENA|BN000065|BN000065.1,191964,192077,-,-1,114,37,TTG,0.4252,Overlap,ORF_ENA|BN000065|BN000065.1_+1_191944_192036
ENA|BN000065|BN000065.1_predicted_orf_1995,ENA|BN000065|BN000065.1,192052,192528,+,1,477,158,TTG,0.8282,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_192085_192195,ORF_ENA|BN000065|BN000065.1_-2_192116_192322,ORF_ENA|BN000065|BN000065.1_+2_192143_192262,ORF_ENA|BN000065|BN000065.1_+3_192225_192377,ORF_ENA|BN000065|BN000065.1_-1_192228_192347,ORF_ENA|BN000065|BN000065.1_+2_192299_192514,ORF_ENA|BN000065|BN000065.1_-1_192384_192533"
ENA|BN000065|BN000065.1_predicted_orf_1996,ENA|BN000065|BN000065.1,192085,192195,-,-3,111,36,ATG,0.5716,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_192052_192528,ORF_ENA|BN000065|BN000065.1_-2_192116_192322,ORF_ENA|BN000065|BN000065.1_+2_192143_192262"
ENA|BN000065|BN000065.1_predicted_orf_1997,ENA|BN000065|BN000065.1,192116,192322,-,-2,207,68,GTG,0.6002,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_192052_192528,ORF_ENA|BN000065|BN000065.1_-3_192085_192195,ORF_ENA|BN000065|BN000065.1_+2_192143_192262,ORF_ENA|BN000065|BN000065.1_+3_192225_192377,ORF_ENA|BN000065|BN000065.1_-1_192228_192347"
ENA|BN000065|BN000065.1_predicted_orf_1998,ENA|BN000065|BN000065.1,192228,192347,-,-1,120,39,TTG,0.4311,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_192052_192528,ORF_ENA|BN000065|BN000065.1_-2_192116_192322,ORF_ENA|BN000065|BN000065.1_+3_192225_192377"
ENA|BN000065|BN000065.1_predicted_orf_1999,ENA|BN000065|BN000065.1,192384,192533,-,-1,150,49,GTG,0.5202,Overlap,"ORF_ENA|BN000065|BN000065.1_+1_192052_192528,ORF_ENA|BN000065|BN000065.1_+2_192299_192514"
ENA|BN000065|BN000065.1_predicted_orf_2000,ENA|BN000065|BN000065.1,192607,192711,+,1,105,34,TTG,0.4135,None,
ENA|BN000065|BN000065.1_predicted_orf_2001,ENA|BN000065|BN000065.1,192721,192948,-,-3,228,75,GTG,0.6347,Overlap,ORF_ENA|BN000065|BN000065.1_+3_192783_193031
ENA|BN000065|BN000065.1_predicted_orf_2002,ENA|BN000065|BN000065.1,192783,193031,+,3,249,82,GTG,0.6693,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_192721_192948,ORF_ENA|BN000065|BN000065.1_+2_192899_193087"
ENA|BN000065|BN000065.1_predicted_orf_2003,ENA|BN000065|BN000065.1,192899,193087,+,2,189,62,GTG,0.5674,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_192783_193031,ORF_ENA|BN000065|BN000065.1_-2_193028_193129"
ENA|BN000065|BN000065.1_predicted_orf_2004,ENA|BN000065|BN000065.1,193028,193129,-,-2,102,33,ATG,0.564,Overlap,ORF_ENA|BN000065|BN000065.1_+2_192899_193087
ENA|BN000065|BN000065.1_predicted_orf_2005,ENA|BN000065|BN000065.1,193098,193193,-,-1,96,31,TTG,0.4115,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_193120_193245,ORF_ENA|BN000065|BN000065.1_+3_193128_193307"
ENA|BN000065|BN000065.1_predicted_orf_2006,ENA|BN000065|BN000065.1,193120,193245,-,-3,126,41,TTG,0.4368,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_193098_193193,ORF_ENA|BN000065|BN000065.1_+3_193128_193307,ORF_ENA|BN000065|BN000065.1_+1_193165_193275"
ENA|BN000065|BN000065.1_predicted_orf_2007,ENA|BN000065|BN000065.1,193128,193307,+,3,180,59,ATG,0.6495,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_193098_193193,ORF_ENA|BN000065|BN000065.1_-3_193120_193245,ORF_ENA|BN000065|BN000065.1_+1_193165_193275,ORF_ENA|BN000065|BN000065.1_-2_193208_193303,ORF_ENA|BN000065|BN000065.1_+2_193238_193384"
ENA|BN000065|BN000065.1_predicted_orf_2008,ENA|BN000065|BN000065.1,193208,193303,-,-2,96,31,GTG,0.4688,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_193128_193307,ORF_ENA|BN000065|BN000065.1_+1_193165_193275,ORF_ENA|BN000065|BN000065.1_+2_193238_193384"
ENA|BN000065|BN000065.1_predicted_orf_2009,ENA|BN000065|BN000065.1,193238,193384,+,2,147,48,ATG,0.6076,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_193128_193307,ORF_ENA|BN000065|BN000065.1_-2_193208_193303,ORF_ENA|BN000065|BN000065.1_-3_193282_193482,ORF_ENA|BN000065|BN000065.1_+3_193332_193427"
ENA|BN000065|BN000065.1_predicted_orf_2010,ENA|BN000065|BN000065.1,193282,193482,-,-3,201,66,ATG,0.6812,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_193238_193384,ORF_ENA|BN000065|BN000065.1_+3_193332_193427,ORF_ENA|BN000065|BN000065.1_-2_193340_193468,ORF_ENA|BN000065|BN000065.1_+1_193381_193491"
ENA|BN000065|BN000065.1_predicted_orf_2011,ENA|BN000065|BN000065.1,193332,193427,+,3,96,31,ATG,0.5572,Overlap,"ORF_ENA|BN000065|BN000065.1_+2_193238_193384,ORF_ENA|BN000065|BN000065.1_-3_193282_193482,ORF_ENA|BN000065|BN000065.1_-2_193340_193468"
ENA|BN000065|BN000065.1_predicted_orf_2012,ENA|BN000065|BN000065.1,193381,193491,+,1,111,36,GTG,0.4833,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_193282_193482,ORF_ENA|BN000065|BN000065.1_-2_193340_193468,ORF_ENA|BN000065|BN000065.1_+3_193434_193532"
ENA|BN000065|BN000065.1_predicted_orf_2013,ENA|BN000065|BN000065.1,193434,193532,+,3,99,32,GTG,0.4706,Overlap,ORF_ENA|BN000065|BN000065.1_+1_193381_193491
ENA|BN000065|BN000065.1_predicted_orf_2014,ENA|BN000065|BN000065.1,193621,193716,-,-3,96,31,GTG,0.4692,None,
ENA|BN000065|BN000065.1_predicted_orf_2015,ENA|BN000065|BN000065.1,193713,193880,-,-1,168,55,TTG,0.4774,None,
ENA|BN000065|BN000065.1_predicted_orf_2016,ENA|BN000065|BN000065.1,193959,194063,-,-1,105,34,TTG,0.4176,Overlap,ORF_ENA|BN000065|BN000065.1_+3_193974_194129
ENA|BN000065|BN000065.1_predicted_orf_2017,ENA|BN000065|BN000065.1,193974,194129,+,3,156,51,ATG,0.6189,Overlap,"ORF_ENA|BN000065|BN000065.1_-1_193959_194063,ORF_ENA|BN000065|BN000065.1_-2_194048_194224"
ENA|BN000065|BN000065.1_predicted_orf_2018,ENA|BN000065|BN000065.1,194048,194224,-,-2,177,58,TTG,0.4952,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_193974_194129,ORF_ENA|BN000065|BN000065.1_-3_194098_194265,ORF_ENA|BN000065|BN000065.1_-1_194112_194315"
ENA|BN000065|BN000065.1_predicted_orf_2019,ENA|BN000065|BN000065.1,194098,194265,-,-3,168,55,TTG,0.4829,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194048_194224,ORF_ENA|BN000065|BN000065.1_-1_194112_194315,ORF_ENA|BN000065|BN000065.1_+3_194208_194381"
ENA|BN000065|BN000065.1_predicted_orf_2020,ENA|BN000065|BN000065.1,194112,194315,-,-1,204,67,ATG,0.6845,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194048_194224,ORF_ENA|BN000065|BN000065.1_-3_194098_194265,ORF_ENA|BN000065|BN000065.1_+3_194208_194381,ORF_ENA|BN000065|BN000065.1_+1_194257_194355"
ENA|BN000065|BN000065.1_predicted_orf_2021,ENA|BN000065|BN000065.1,194208,194381,+,3,174,57,GTG,0.5524,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_194098_194265,ORF_ENA|BN000065|BN000065.1_-1_194112_194315,ORF_ENA|BN000065|BN000065.1_+1_194257_194355"
ENA|BN000065|BN000065.1_predicted_orf_2022,ENA|BN000065|BN000065.1,194352,194474,-,-1,123,40,TTG,0.4314,None,
ENA|BN000065|BN000065.1_predicted_orf_2023,ENA|BN000065|BN000065.1,194432,194875,-,-2,444,147,GTG,0.8778,Overlap,"ORF_ENA|BN000065|BN000065.1_-3_194467_194625,ORF_ENA|BN000065|BN000065.1_+1_194551_194661,ORF_ENA|BN000065|BN000065.1_+3_194592_194708,ORF_ENA|BN000065|BN000065.1_+3_194736_194936,ORF_ENA|BN000065|BN000065.1_-1_194784_194903,ORF_ENA|BN000065|BN000065.1_+1_194806_194955"
ENA|BN000065|BN000065.1_predicted_orf_2024,ENA|BN000065|BN000065.1,194551,194661,+,1,111,36,ATG,0.5724,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194432_194875,ORF_ENA|BN000065|BN000065.1_-3_194467_194625,ORF_ENA|BN000065|BN000065.1_+3_194592_194708"
ENA|BN000065|BN000065.1_predicted_orf_2025,ENA|BN000065|BN000065.1,194592,194708,+,3,117,38,GTG,0.4846,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194432_194875,ORF_ENA|BN000065|BN000065.1_+1_194551_194661"
ENA|BN000065|BN000065.1_predicted_orf_2026,ENA|BN000065|BN000065.1,194736,194936,+,3,201,66,GTG,0.5918,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194432_194875,ORF_ENA|BN000065|BN000065.1_-1_194784_194903,ORF_ENA|BN000065|BN000065.1_+1_194806_194955,ORF_ENA|BN000065|BN000065.1_-3_194872_195000"
ENA|BN000065|BN000065.1_predicted_orf_2027,ENA|BN000065|BN000065.1,194784,194903,-,-1,120,39,TTG,0.4311,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194432_194875,ORF_ENA|BN000065|BN000065.1_+3_194736_194936,ORF_ENA|BN000065|BN000065.1_+1_194806_194955"
ENA|BN000065|BN000065.1_predicted_orf_2028,ENA|BN000065|BN000065.1,194806,194955,+,1,150,49,ATG,0.6112,Overlap,"ORF_ENA|BN000065|BN000065.1_-2_194432_194875,ORF_ENA|BN000065|BN000065.1_+3_194736_194936,ORF_ENA|BN000065|BN000065.1_-1_194784_194903,ORF_ENA|BN000065|BN000065.1_-3_194872_195000"
ENA|BN000065|BN000065.1_predicted_orf_2029,ENA|BN000065|BN000065.1,194872,195000,-,-3,129,42,ATG,0.5893,Overlap,"ORF_ENA|BN000065|BN000065.1_+3_194736_194936,ORF_ENA|BN000065|BN000065.1_+1_194806_194955"
